"PPTYP","Pension Plan Type","DTYP","Definition Type","CTYP","Contract Type","VAR","Variable","IND","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","UKR","Ukraine","2011","2011","PC","Percentage","0","Units",,,0.107,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","UKR","Ukraine","2017","2017","PC","Percentage","0","Units",,,0.083,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","UKR","Ukraine","2018","2018","PC","Percentage","0","Units",,,0.081,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2008","2008","PC","Percentage","0","Units",,,0.16,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2009","2009","PC","Percentage","0","Units",,,0.237,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2010","2010","PC","Percentage","0","Units",,,0.305,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2011","2011","PC","Percentage","0","Units",,,0.346,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2012","2012","PC","Percentage","0","Units",,,0.43,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2013","2013","PC","Percentage","0","Units",,,0.479,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2014","2014","PC","Percentage","0","Units",,,0.569,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2015","2015","PC","Percentage","0","Units",,,0.671,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2016","2016","PC","Percentage","0","Units",,,0.727,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2017","2017","PC","Percentage","0","Units",,,0.762,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SRB","Serbia","2018","2018","PC","Percentage","0","Units",,,0.793,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2008","2008","PC","Percentage","0","Units",,,10.994,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2009","2009","PC","Percentage","0","Units",,,14.021,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2010","2010","PC","Percentage","0","Units",,,16.645,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2011","2011","PC","Percentage","0","Units",,,16.68,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2012","2012","PC","Percentage","0","Units",,,18.902,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2013","2013","PC","Percentage","0","Units",,,19.074,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2014","2014","PC","Percentage","0","Units",,,20.039,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2015","2015","PC","Percentage","0","Units",,,21.777,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2016","2016","PC","Percentage","0","Units",,,22.98,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2017","2017","PC","Percentage","0","Units",,,27.619,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","URY","Uruguay","2018","2018","PC","Percentage","0","Units",,,27.057,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2008","2008","PC","Percentage","0","Units",,,2.921,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2009","2009","PC","Percentage","0","Units",,,3.948,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2010","2010","PC","Percentage","0","Units",,,4.558,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2011","2011","PC","Percentage","0","Units",,,5.366,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2012","2012","PC","Percentage","0","Units",,,6.483,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2013","2013","PC","Percentage","0","Units",,,7.421,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2014","2014","PC","Percentage","0","Units",,,10.631,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2015","2015","PC","Percentage","0","Units",,,10.855,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2016","2016","PC","Percentage","0","Units",,,11.917,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2017","2017","PC","Percentage","0","Units",,,12.264,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","DOM","Dominican Republic","2018","2018","PC","Percentage","0","Units",,,14.167,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MUS","Mauritius","2012","2012","PC","Percentage","0","Units",,,1.975,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MUS","Mauritius","2013","2013","PC","Percentage","0","Units",,,2.141,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MUS","Mauritius","2015","2015","PC","Percentage","0","Units",,,4.216,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MUS","Mauritius","2016","2016","PC","Percentage","0","Units",,,4.371,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MUS","Mauritius","2017","2017","PC","Percentage","0","Units",,,4.632,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MUS","Mauritius","2018","2018","PC","Percentage","0","Units",,,1.332,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ZMB","Zambia","2014","2014","PC","Percentage","0","Units",,,3.353,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ZMB","Zambia","2015","2015","PC","Percentage","0","Units",,,3.479,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2008","2008","PC","Percentage","0","Units",,,10.966,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2009","2009","PC","Percentage","0","Units",,,10.679,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2010","2010","PC","Percentage","0","Units",,,13.622,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2011","2011","PC","Percentage","0","Units",,,12.372,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2012","2012","PC","Percentage","0","Units",,,12.876,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2013","2013","PC","Percentage","0","Units",,,14.682,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2014","2014","PC","Percentage","0","Units",,,13.978,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2015","2015","PC","Percentage","0","Units",,,12.955,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2016","2016","PC","Percentage","0","Units",,,13.659,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2017","2017","PC","Percentage","0","Units",,,13.174,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","KEN","Kenya","2018","2018","PC","Percentage","0","Units",,,12.909,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","BOL","Bolivia","2008","2008","PC","Percentage","0","Units",,,22.443,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","BOL","Bolivia","2009","2009","PC","Percentage","0","Units",,,26.869,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","BOL","Bolivia","2010","2010","PC","Percentage","0","Units",,,28.733,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2008","2008","PC","Percentage","0","Units",,,24.855,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2009","2009","PC","Percentage","0","Units",,,28.488,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2010","2010","PC","Percentage","0","Units",,,29.67,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2011","2011","PC","Percentage","0","Units",,,30.037,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2012","2012","PC","Percentage","0","Units",,,31.96,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2013","2013","PC","Percentage","0","Units",,,33.291,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2014","2014","PC","Percentage","0","Units",,,35.378,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2015","2015","PC","Percentage","0","Units",,,36.326,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2016","2016","PC","Percentage","0","Units",,,38.298,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2017","2017","PC","Percentage","0","Units",,,40.056,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SLV","El Salvador","2018","2018","PC","Percentage","0","Units",,,40.866,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SUR","Suriname","2016","2016","PC","Percentage","0","Units",,,11.675,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SUR","Suriname","2017","2017","PC","Percentage","0","Units",,,14.657,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","SUR","Suriname","2018","2018","PC","Percentage","0","Units",,,13.63,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2008","2008","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2009","2009","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2010","2010","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2011","2011","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2012","2012","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2013","2013","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2014","2014","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2015","2015","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","ARG","Argentina","2016","2016","PC","Percentage","0","Units",,,0,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2008","2008","PC","Percentage","0","Units",,,0.43,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2010","2010","PC","Percentage","0","Units",,,0.548,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2011","2011","PC","Percentage","0","Units",,,0.624,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2013","2013","PC","Percentage","0","Units",,,0.73,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2014","2014","PC","Percentage","0","Units",,,0.77,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2015","2015","PC","Percentage","0","Units",,,0.789,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2016","2016","PC","Percentage","0","Units",,,0.825,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2017","2017","PC","Percentage","0","Units",,,0.863,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","PAN","Panama","2018","2018","PC","Percentage","0","Units",,,0.855,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IND","India","2010","2010","PC","Percentage","0","Units",,,0.193,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IND","India","2011","2011","PC","Percentage","0","Units",,,0.174,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IND","India","2012","2012","PC","Percentage","0","Units",,,0.3,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IND","India","2013","2013","PC","Percentage","0","Units",,,0.376,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IND","India","2014","2014","PC","Percentage","0","Units",,,0.582,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IND","India","2015","2015","PC","Percentage","0","Units",,,0.783,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","IND","India","2016","2016","PC","Percentage","0","Units",,,1.038,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2010","2010","PC","Percentage","0","Units",,,73.425,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2011","2011","PC","Percentage","0","Units",,,73.502,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2012","2012","PC","Percentage","0","Units",,,76.929,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2013","2013","PC","Percentage","0","Units",,,77.997,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2014","2014","PC","Percentage","0","Units",,,81.226,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2016","2016","PC","Percentage","0","Units",,,77.964,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2017","2017","PC","Percentage","0","Units",,,76.303,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","NAM","Namibia","2018","2018","PC","Percentage","0","Units",,,80.158,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MLT","Malta","2011","2011","PC","Percentage","0","Units",,,0.508,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MLT","Malta","2012","2012","PC","Percentage","0","Units",,,8.024,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MLT","Malta","2013","2013","PC","Percentage","0","Units",,,16.047,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MLT","Malta","2014","2014","PC","Percentage","0","Units",,,25.171,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MLT","Malta","2015","2015","PC","Percentage","0","Units",,,32.619,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MLT","Malta","2016","2016","PC","Percentage","0","Units",,,37.749,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MLT","Malta","2017","2017","PC","Percentage","0","Units",,,41.308,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","XKO","Kosovo","2012","2012","PC","Percentage","0","Units",,,14.09,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","XKO","Kosovo","2013","2013","PC","Percentage","0","Units",,,17.15,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","XKO","Kosovo","2014","2014","PC","Percentage","0","Units",,,19.548,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","XKO","Kosovo","2015","2015","PC","Percentage","0","Units",,,20.327,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","XKO","Kosovo","2016","2016","PC","Percentage","0","Units",,,23.371,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","XKO","Kosovo","2017","2017","PC","Percentage","0","Units",,,25.769,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","XKO","Kosovo","2018","2018","PC","Percentage","0","Units",,,25.001,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MDV","Maldives","2011","2011","PC","Percentage","0","Units",,,2.017,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MDV","Maldives","2012","2012","PC","Percentage","0","Units",,,3.735,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MDV","Maldives","2013","2013","PC","Percentage","0","Units",,,5.023,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MDV","Maldives","2015","2015","PC","Percentage","0","Units",,,7.593,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MDV","Maldives","2016","2016","PC","Percentage","0","Units",,,8.879,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MDV","Maldives","2017","2017","PC","Percentage","0","Units",,,9.782,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","MDV","Maldives","2018","2018","PC","Percentage","0","Units",,,10.712,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LSO","Lesotho","2011","2011","PC","Percentage","0","Units",,,10.715,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","LSO","Lesotho","2012","2012","PC","Percentage","0","Units",,,11.585,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","1000","INVESTMENT","GDP","Assets as a Share of GDP","GIB","Gibraltar","2011","2011","PC","Percentage","0","Units",,,1.86,,
